1.3031,-0.40196,1.5028
-1.9173,1.3031,-0.40196
0.32429,-1.9173,1.3031
-0.66754,0.32429,-1.9173
0.83667,-0.66754,0.32429
-1.1821,0.83667,-0.66754
0.56999,-1.1821,0.83667
-0.87524,0.56999,-1.1821
0.70784,-0.87524,0.56999
-0.76355,0.70784,-0.87524
1.0341,-0.76355,0.70784
-1.9213,1.0341,-0.76355
-1.1013,-1.9213,1.0341
0.08894,-1.1013,-1.9213
0.08523,0.08894,-1.1013
0.57548,0.08523,0.08894
-0.4877,0.57548,0.08523
1.012,-0.4877,0.57548
-1.7133,1.012,-0.4877
-0.57845,-1.7133,1.012
0.35338,-0.57845,-1.7133
-0.060961,0.35338,-0.57845
0.72784,-0.060961,0.35338
-0.66308,0.72784,-0.060961
1.0761,-0.66308,0.72784
-1.9957,1.0761,-0.66308
-1.2233,-1.9957,1.0761
0.03555,-1.2233,-1.9957
0.12108,0.03555,-1.2233
0.48311,0.12108,0.03555
-0.2116,0.48311,0.12108
0.95886,-0.2116,0.48311
-1.645,0.95886,-0.2116
-0.76567,-1.645,0.95886
0.12673,-0.76567,-1.645
0.48789,0.12673,-0.76567
-0.12619,0.48789,0.12673
0.90047,-0.12619,0.48789
-1.3974,0.90047,-0.12619
-0.043294,-1.3974,0.90047
0.29327,-0.043294,-1.3974
0.15268,0.29327,-0.043294
0.56576,0.15268,0.29327
-0.43089,0.56576,0.15268
1.0242,-0.43089,0.56576
-1.7926,1.0242,-0.43089
-0.91764,-1.7926,1.0242
0.12145,-0.91764,-1.7926
0.12719,0.12145,-0.91764
0.54161,0.12719,0.12145
-0.38761,0.54161,0.12719
1.0234,-0.38761,0.54161
-1.791,1.0234,-0.38761
-0.94951,-1.791,1.0234
0.06153,-0.94951,-1.791
0.21209,0.06153,-0.94951
0.39102,0.21209,0.06153
-0.0054281,0.39102,0.21209
0.81242,-0.0054281,0.39102
-1.1886,0.81242,-0.0054281
0.19908,-1.1886,0.81242
0.36128,0.19908,-1.1886
0.17805,0.36128,0.19908
0.54664,0.17805,0.36128
-0.34386,0.54664,0.17805
1.018,-0.34386,0.54664
-1.8357,1.018,-0.34386
-1.2445,-1.8357,1.018
-0.57936,-1.2445,-1.8357
0.4226,-0.57936,-1.2445
-0.032417,0.4226,-0.57936
0.70006,-0.032417,0.4226
-0.44371,0.70006,-0.032417
1.0606,-0.44371,0.70006
-1.3069,1.0606,-0.44371
1.1118,-1.3069,1.0606
-1.7428,1.1118,-1.3069
0.66542,-1.7428,1.1118
-1.1051,0.66542,-1.7428
0.81553,-1.1051,0.66542
-1.5611,0.81553,-1.1051
-0.62396,-1.5611,0.81553
0.26746,-0.62396,-1.5611
0.45204,0.26746,-0.62396
-0.017807,0.45204,0.26746
0.82361,-0.017807,0.45204
-1.1695,0.82361,-0.017807
0.33514,-1.1695,0.82361
-0.011624,0.33514,-1.1695
0.64511,-0.011624,0.33514
-0.26389,0.64511,-0.011624
0.9216,-0.26389,0.64511
-0.5977,0.9216,-0.26389
1.2382,-0.5977,0.9216
-0.15589,1.2382,-0.5977
1.0216,-0.15589,1.2382
-0.51081,1.0216,-0.15589
1.2129,-0.51081,1.0216
0.35624,1.2129,-0.51081
0.91958,0.35624,1.2129
-0.78093,0.91958,0.35624
1.1451,-0.78093,0.91958
-2.0481,1.1451,-0.78093
-0.76648,-2.0481,1.1451
0.42892,-0.76648,-2.0481
0.65383,0.42892,-0.76648
-0.15561,0.65383,0.42892
0.92327,-0.15561,0.65383
-1.2584,0.92327,-0.15561
0.60033,-1.2584,0.92327
-1.0788,0.60033,-1.2584
0.28322,-1.0788,0.60033
0.43168,0.28322,-1.0788
0.20897,0.43168,0.28322
0.44436,0.20897,0.43168
0.056114,0.44436,0.20897
0.60283,0.056114,0.44436
-0.22389,0.60283,0.056114
0.89211,-0.22389,0.60283
-0.74527,0.89211,-0.22389
1.2515,-0.74527,0.89211
-1.2255,1.2515,-0.74527
1.5685,-1.2255,1.2515
-0.33559,1.5685,-1.2255
1.3267,-0.33559,1.5685
-1.9132,1.3267,-0.33559
0.37888,-1.9132,1.3267
-0.73152,0.37888,-1.9132
0.84082,-0.73152,0.37888
-1.369,0.84082,-0.73152
0.037423,-1.369,0.84082
0.19549,0.037423,-1.369
0.34242,0.19549,0.037423
0.21831,0.34242,0.19549
0.3562,0.21831,0.34242
0.27222,0.3562,0.21831
0.18693,0.27222,0.3562
0.70626,0.18693,0.27222
-0.92551,0.70626,0.18693
0.48776,-0.92551,0.70626
0.65921,0.48776,-0.92551
0.63917,0.65921,0.48776
-0.0098967,0.63917,0.65921
0.75967,-0.0098967,0.63917
-0.62593,0.75967,-0.0098967
1.1171,-0.62593,0.75967
-1.8362,1.1171,-0.62593
-0.085908,-1.8362,1.1171
-0.10269,-0.085908,-1.8362
1.0693,-0.10269,-0.085908
0.3817,1.0693,-0.10269
0.94522,0.3817,1.0693
-0.80905,0.94522,0.3817
1.1449,-0.80905,0.94522
-2.0642,1.1449,-0.80905
-0.83017,-2.0642,1.1449
0.44052,-0.83017,-2.0642
0.58236,0.44052,-0.83017
-0.13764,0.58236,0.44052
0.93851,-0.13764,0.58236
-1.4804,0.93851,-0.13764
-0.15431,-1.4804,0.93851
0.30565,-0.15431,-1.4804
0.12497,0.30565,-0.15431
0.55241,0.12497,0.30565
-0.31229,0.55241,0.12497
0.9964,-0.31229,0.55241
-1.7475,0.9964,-0.31229
-0.89679,-1.7475,0.9964
0.076094,-0.89679,-1.7475
0.26177,0.076094,-0.89679
0.26635,0.26177,0.076094
0.32994,0.26635,0.26177
0.19189,0.32994,0.26635
0.48201,0.19189,0.32994
-0.16465,0.48201,0.19189
0.92366,-0.16465,0.48201
-1.5094,0.92366,-0.16465
-0.36611,-1.5094,0.92366
0.41133,-0.36611,-1.5094
-0.033631,0.41133,-0.36611
0.73508,-0.033631,0.41133
-0.70025,0.73508,-0.033631
1.0558,-0.70025,0.73508
-2.0147,1.0558,-0.70025
-1.5253,-2.0147,1.0558
-0.71179,-1.5253,-2.0147
0.44615,-0.71179,-1.5253
-0.18969,0.44615,-0.71179
0.81804,-0.18969,0.44615
-0.5838,0.81804,-0.18969
1.1728,-0.5838,0.81804
-0.9572,1.1728,-0.5838
1.5156,-0.9572,1.1728
-0.032314,1.5156,-0.9572
1.34,-0.032314,1.5156
-1.5028,1.34,-0.032314
1.1148,-1.5028,1.34
-1.5841,1.1148,-1.5028
1.1293,-1.5841,1.1148
-1.2593,1.1293,-1.5841
1.5226,-1.2593,1.1293
-0.35196,1.5226,-1.2593
1.303,-0.35196,1.5226
-1.9171,1.303,-0.35196
0.31981,-1.9171,1.303
-0.6641,0.31981,-1.9171
0.83377,-0.6641,0.31981
-1.1445,0.83377,-0.6641
0.65105,-1.1445,0.83377
-1.0813,0.65105,-1.1445
0.41682,-1.0813,0.65105
-0.095905,0.41682,-1.0813
0.7504,-0.095905,0.41682
-0.5008,0.7504,-0.095905
1.104,-0.5008,0.7504
-1.173,1.104,-0.5008
1.3838,-1.173,1.104
-1.2303,1.3838,-1.173
1.6276,-1.2303,1.3838
-0.11541,1.6276,-1.2303
1.4708,-0.11541,1.6276
-0.90425,1.4708,-0.11541
1.3857,-0.90425,1.4708
-1.8052,1.3857,-0.90425
1.2237,-1.8052,1.3857
-0.81618,1.2237,-1.8052
1.4329,-0.81618,1.2237
-0.36688,1.4329,-0.81618
1.2503,-0.36688,1.4329
-1.4719,1.2503,-0.36688
1.2635,-1.4719,1.2503
-1.3893,1.2635,-1.4719
1.5734,-1.3893,1.2635
-0.22543,1.5734,-1.3893
1.3735,-0.22543,1.5734
-1.5552,1.3735,-0.22543
1.1245,-1.5552,1.3735
-1.4905,1.1245,-1.5552
1.3146,-1.4905,1.1245
-1.045,1.3146,-1.4905
1.5617,-1.045,1.3146
-0.19111,1.5617,-1.045
1.3409,-0.19111,1.5617
-1.7427,1.3409,-0.19111
0.76163,-1.7427,1.3409
-1.2154,0.76163,-1.7427
0.88296,-1.2154,0.76163
-1.641,0.88296,-1.2154
-0.36993,-1.641,0.88296
0.32628,-0.36993,-1.641
0.18807,0.32628,-0.36993
0.27041,0.18807,0.32628
0.71717,0.27041,0.18807
-0.89256,0.71717,0.27041
0.56419,-0.89256,0.71717
0.4448,0.56419,-0.89256
0.48613,0.4448,0.56419
-0.057189,0.48613,0.4448
0.86863,-0.057189,0.48613
-1.3203,0.86863,-0.057189
0.032157,-1.3203,0.86863
0.33859,0.032157,-1.3203
0.108,0.33859,0.032157
0.65201,0.108,0.33859
-0.67258,0.65201,0.108
0.92966,-0.67258,0.65201
-1.3728,0.92966,-0.67258
0.38661,-1.3728,0.92966
-0.62129,0.38661,-1.3728
0.85057,-0.62129,0.38661
-0.76464,0.85057,-0.62129
1.1491,-0.76464,0.85057
-1.8684,1.1491,-0.76464
0.076419,-1.8684,1.1491
-0.34575,0.076419,-1.8684
0.95672,-0.34575,0.076419
0.30047,0.95672,-0.34575
0.81711,0.30047,0.95672
-0.71278,0.81711,0.30047
1.0766,-0.71278,0.81711
-2.0559,1.0766,-0.71278
-1.5654,-2.0559,1.0766
-0.65726,-1.5654,-2.0559
0.45187,-0.65726,-1.5654
